sicaklik,mq7,mq135,toz
29.885,0.005600000000000001,0.33997999999999995,1.00648
36.94,0.00365,0.30282,0.52246
24.876,0.012310000000000001,0.22547999999999999,0.75618
11.552,0.01023,0.43457,1.60186
20.237,0.01161,0.44081000000000004,0.57024
17.131,0.00464,0.63575,1.1462
17.891,0.00317,0.32274,0.8022
12.266,0.00814,0.38014000000000003,0.45665999999999995
36.991,0.00873,0.34901000000000004,1.37892
18.873,0.00954,0.49218000000000006,0.57496
20.436,0.0115,0.27474,0.4128
29.403,0.00739,0.62476,0.40218000000000004
19.528,0.008,0.29864999999999997,0.66348
28.575,0.0062900000000000005,0.29231999999999997,0.81798
32.983,0.0032600000000000003,0.24311,0.57906
29.565,0.0032500000000000003,0.35243,0.7302
32.895,0.006059999999999999,0.18597000000000002,0.8962399999999999
15.873,0.01006,0.09966,1.27286
17.693,0.005869999999999999,0.32472,0.8502
23.995,0.007209999999999999,0.38628,1.0107599999999999
21.105,0.01381,0.34304,0.408
8.971,0.01022,0.24858,0.6090800000000001
35.551,0.012350000000000002,0.08506999999999999,0.89116
21.167,0.01199,0.48706000000000005,1.04676
24.581,0.006690000000000001,0.40957,0.57094
31.145,0.01043,0.16857,0.85274
35.953,0.00703,0.12957000000000002,0.2303
34.117,0.0074,0.4036,1.41726
8.834,0.00664,0.19187,0.54964
17.685,0.00984,0.23532,0.70458
29.219,0.00319,0.16289,0.34598
17.55,0.00632,0.26078,0.38606
8.641,0.009170000000000001,0.07041,1.1847400000000001
12.204,0.00466,0.44238999999999995,0.89866
5.792,0.01265,0.29523,0.50378
13.85,0.0078000000000000005,0.11191000000000001,1.11686
34.79,0.01053,0.35905000000000004,1.21044
13.101,0.00803,0.49392,0.72596
34.101,0.00711,0.26498,1.0218
6.601,0.01332,0.3496,0.88366
35.118,0.00899,0.31418,1.25392
22.548,0.008960000000000001,0.40005,0.63168
37.17,0.01054,0.29878,0.7523000000000001
31.296,0.00251,0.38899,1.04074
11.438,0.0085,0.17632,0.7143999999999999
30.702,0.00683,0.46813000000000005,1.12584
12.423,0.00861,0.22690000000000002,0.2182
34.391,0.00524,0.0493,0.8701000000000001
20.94,0.00599,0.13979,0.7844
23.68,0.012190000000000001,0.21095,0.8623999999999999
9.375,0.01336,0.34996000000000005,0.48968000000000006
5.082,0.010129999999999998,0.37128,1.57524
20.013,0.01371,0.63478,0.9281
9.808,0.00861,0.44768,0.9753000000000001
21.044,0.01039,0.12337,1.26446
32.73,0.0072299999999999994,0.3697,0.36700000000000005
33.414,0.010209999999999999,0.15707000000000002,0.71744
30.842,0.012159999999999999,0.16225,1.03758
6.513,0.00751,0.15672,0.53818
26.763,0.01046,0.31804,0.89364
12.374,0.00734,0.28437999999999997,0.48332
24.13,0.00656,0.15781,0.28014
19.233,0.00622,0.22038,0.2723
28.542,0.010089999999999998,0.31195,0.91814
29.558,0.01099,0.62391,0.60616
29.69,0.00927,0.43744,0.3881
10.302,0.00857,0.25394,1.8925200000000002
34.682,0.00865,0.61271,1.11294
17.109,0.00861,0.27175,1.34168
23.368,0.00831,0.43137000000000003,1.10786
25.577,0.01095,0.53753,1.07098
28.236,0.0074399999999999996,0.11089,0.9645999999999999
29.321,0.011819999999999999,0.33176,0.73394
36.583,0.00456,0.48473999999999995,1.0469
37.38,0.007940000000000001,0.14465999999999998,0.53822
8.645,0.00911,0.38569000000000003,0.83048
22.174,0.00842,0.51993,0.7379600000000001
31.538,0.00724,0.5070600000000001,0.8244799999999999
31.346,0.00485,0.5186,0.6566
21.921,0.006959999999999999,0.51631,0.10754
25.074,0.0068200000000000005,0.36264,0.9695999999999999
34.929,0.009000000000000001,0.35011000000000003,0.8236199999999999
16.353,0.00335,0.0697,1.0853
16.336,0.00662,0.45825000000000005,0.6758799999999999
27.108,0.00899,0.27945,0.77312
15.999,0.00411,0.32894,1.00766
29.095,0.010589999999999999,0.30883,1.34408
8.363,0.00985,0.319,1.32138
5.207,0.00864,0.52505,0.58784
26.99,0.0126,0.39228999999999997,1.18382
32.519,0.0075,0.056929999999999994,0.32814
11.513,0.00683,0.46691000000000005,0.9815
37.723,0.0027700000000000003,0.42768,1.40238
36.879,0.00903,0.39702,0.39454
10.571,0.01107,0.51579,1.0234999999999999
27.837,0.0105,0.03368,0.1043
14.078,0.00868,0.17031,0.88558
13.633,0.00634,0.45102,0.48356
33.943,0.0037099999999999998,0.42412,0.82662
7.453,0.0028799999999999997,0.34281,0.55396
28.281,0.0108,0.16027999999999998,1.22428
17.472,0.00641,0.35625999999999997,1.04584
24.25,0.012430000000000002,0.34024,0.39254
6.368,0.01345,0.31015,0.66132
35.529,0.01299,0.25541,1.11448
28.511,0.00746,0.20817,0.62502
37.789,0.00978,0.49537,1.17348
24.888,0.0074399999999999996,0.20841,0.51196
27.196,0.0108,0.4623,0.87972
31.457,0.009000000000000001,0.43463999999999997,0.27612
30.697,0.00821,0.40695,0.52008
15.773,0.01222,0.19672,0.76254
31.457,0.011279999999999998,0.24218,1.34512
5.982,0.00707,0.23068000000000002,0.6624
16.319,0.00705,0.38156,0.37712
27.198,0.00915,0.26978,0.46512
19.058,0.00549,0.42881,0.7598199999999999
22.377,0.00931,0.33159,0.64736
30.796,0.00636,0.1107,1.73132
17.138,0.00863,0.36447,0.65488
5.052,0.00718,0.53711,1.53726
30.818,0.00618,0.09353,0.99248
27.179,0.00627,0.31812999999999997,0.364
12.8,0.00834,0.27994,1.1487399999999999
25.904,0.01218,0.26655999999999996,0.89618
32.515,0.006959999999999999,0.25035,0.58766
8.689,0.00622,0.14304,1.12268
31.595,0.006750000000000001,0.27914,0.3186
22.042,0.0087,0.62865,1.05316
20.708,0.009899999999999999,0.46639,1.4921799999999998
7.717,0.0024,0.29455,0.2845
6.353,0.00515,0.62253,0.9286
11.881,0.011899999999999999,0.38378,0.5615
22.13,0.009649999999999999,0.12861,0.5366599999999999
36.233,0.01053,0.41707,0.29262
36.286,0.0070599999999999994,0.16538,0.48066000000000003
34.274,0.00991,0.7818999999999999,0.88764
30.463,0.00638,0.35239,0.71372
34.6,0.0125,0.54345,1.05758
5.192,0.00989,0.53053,0.84824
16.454,0.00502,0.32212,1.05796
12.683,0.01131,0.37890999999999997,0.35134
29.171,0.00787,0.20370999999999997,0.68734
6.413,0.0103,0.46884,0.28152
14.102,0.007890000000000001,0.12226000000000001,1.0728199999999999
10.768,0.00835,0.32195999999999997,0.9589799999999999
26.344,0.01056,0.23765999999999998,1.17676
19.595,0.00627,0.48822000000000004,0.18586
18.316,0.01192,0.47845999999999994,0.43689999999999996
32.889,0.00436,0.31537,0.32380000000000003
8.493,0.0101,0.32985,0.45787999999999995
27.621,0.00145,0.33017,1.54532
28.233,0.00596,0.34703,0.54634
10.078,0.00893,0.13805,0.8481399999999999
35.625,0.00661,0.42581,0.55622
16.477,0.00252,0.32036000000000003,0.46702
19.968,0.00413,0.50202,0.31654
31.28,0.01006,0.53493,1.77912
12.117,0.005,0.25437,1.03256
13.863,0.01348,0.41817,1.06504
21.021,0.01173,0.39929000000000003,0.54942
36.21,0.0085,0.25969000000000003,0.5697399999999999
15.451,0.0032700000000000003,0.63369,0.78532
16.347,0.00711,0.2053,1.10204
35.543,0.00468,0.47814999999999996,1.5237
37.37,0.00492,0.21332,0.63888
35.877,0.01052,0.12157,0.6278199999999999
24.143,0.0076500000000000005,0.45904000000000006,1.31214
26.709,0.009340000000000001,0.36565,0.24667999999999998
26.581,0.00947,0.36113,0.73354
10.1,0.00873,0.64717,1.02196
27.83,0.01069,0.29752,0.67926
28.041,0.008579999999999999,0.51566,0.5868
24.015,0.010660000000000001,0.23629999999999998,1.21172
6.738,0.00627,0.31344,1.1207
7.361,0.00766,0.50424,0.66766
36.374,0.01087,0.56577,0.70976
37.591,0.01053,0.34387,0.73516
37.932,0.01349,0.43376,0.57756
5.332,0.010009999999999998,0.5041899999999999,0.6949599999999999
16.406,0.00538,0.50566,0.3
21.876,0.00756,0.38622,0.44787999999999994
15.526,0.00614,0.33360999999999996,0.72248
11.108,0.00974,0.33277,1.1541
26.782,0.00604,0.5135000000000001,1.10742
16.148,0.0039000000000000003,0.35103,0.9389799999999999
34.881,0.01014,0.28262,0.7039799999999999
14.374,0.008539999999999999,0.29387,1.26932
22.77,0.01432,0.19728,0.7713599999999999
5.953,0.00728,0.20512,0.8194
37.496,0.00776,0.32726999999999995,1.466
23.157,0.010129999999999998,0.32594999999999996,1.2973
14.475,0.0076300000000000005,0.38484,0.8522799999999999
8.276,0.00876,0.27618,0.7290800000000001
36.899,0.011810000000000001,0.41363999999999995,0.6846599999999999
15.36,0.00836,0.41627000000000003,0.35658
6.599,0.0031,0.3593,0.70182
10.286,0.010740000000000001,0.28498,1.20868
15.587,0.01026,0.28806,0.31174
20.492,0.00792,0.34496000000000004,0.75566
20.92,0.00955,0.33309,0.9180800000000001
27.408,0.01095,0.33219,1.66678
30.571,0.011899999999999999,0.35882,0.41886
6.538,0.00874,0.34655,0.9112399999999999
36.099,0.00726,0.18297999999999998,0.53116
18.141,0.00821,0.5055,0.41404
29.591,0.00786,0.40075000000000005,0.7072799999999999
7.398,0.005560000000000001,0.34015,0.48466000000000004
16.128,0.006690000000000001,0.27646,0.14324
33.842,0.00668,0.28331,1.05644
10.95,0.00935,0.39999,0.7912
11.927,0.009130000000000001,0.25891,0.90538
34.432,0.00428,0.17914000000000002,1.1952800000000001
11.326,0.005829999999999999,0.18413000000000002,1.17836
9.988,0.00454,0.19355,1.30732
19.078,0.013009999999999999,0.17043,1.0521800000000001
26.317,0.007940000000000001,0.39445,0.40688
14.492,0.00936,0.11481999999999999,0.8837999999999999
13.293,0.0092,0.43554000000000004,1.2486199999999998
27.788,0.00612,0.20814,1.06728
34.965,0.0089,0.26677,0.67634
32.272,0.00914,0.30820000000000003,1.4483000000000001
35.167,0.00456,0.22824000000000003,0.80286
11.383,0.010009999999999998,0.32175,0.93824
23.681,0.013000000000000001,0.10091,1.0589
18.292,0.00631,0.06497,0.4742
37.984,0.00848,0.23112,0.67432
31.592,0.008020000000000001,0.26077,1.20906
8.458,0.0067,0.34975,0.89172
14.432,0.01371,0.21495,0.7851600000000001
13.045,0.00779,0.39476999999999995,1.60036
34.866,0.00929,0.06483,0.9588
36.889,0.009210000000000001,0.42473,0.7707999999999999
5.221,0.00916,0.43516,0.49944000000000005
23.503,0.00991,0.26556,1.5122399999999998
9.085,0.00979,0.31829999999999997,0.49118
37.416,0.00868,0.32399,1.25042
24.029,0.00569,0.38815,0.5321
33.649,0.00757,0.06503,1.19472
37.748,0.01019,0.37431,1.27512
31.565,0.0072,0.18248,0.84164
11.938,0.00867,0.49876,1.35242
16.6,0.00662,0.29893000000000003,0.731
9.506,0.0118,0.13292,1.4096000000000002
35.008,0.00856,0.13454,1.51038
11.034,0.006670000000000001,0.35006,1.3679
16.373,0.01257,0.41028,0.73328
16.2,0.00748,0.37923,1.08914
15.882,0.006860000000000001,0.33716,0.7347400000000001
27.918,0.00356,0.39438,1.05812
18.272,0.00953,0.35778,0.24292000000000002
29.453,0.0054600000000000004,0.37401,1.35644
13.219,0.005520000000000001,0.33908,0.72352
7.331,0.00364,0.26865,0.7125
26.205,0.01024,0.14112,0.58616
18.815,0.0046300000000000004,0.13463,0.94388
6.04,0.00153,0.32559,0.9143600000000001
34.258,0.01022,0.43046,1.13986
37.467,0.009559999999999999,0.26753,0.37134
19.273,0.00688,0.32644,0.98578
8.256,0.00659,0.033010000000000005,1.07894
25.0,0.01242,0.42386,0.5463600000000001
10.81,0.00994,0.21934,1.09962
17.515,0.007169999999999999,0.36238,1.3204
33.561,0.0118,0.35561,0.73078
33.678,0.006690000000000001,0.22314,1.0273999999999999
36.908,0.00637,0.24416000000000002,1.36388
23.15,0.00825,0.33424,0.89902
31.124,0.00916,0.41678,0.31486000000000003
35.038,0.00681,0.1986,1.1477
10.295,0.01089,0.05557,0.79962
30.427,0.0098,0.51859,0.35497999999999996
7.042,0.00815,0.44884999999999997,0.23704
18.421,0.010289999999999999,0.49912999999999996,1.06492
27.787,0.01187,0.39722999999999997,1.25736
33.776,0.00855,0.4388,0.59488
33.524,0.00272,0.37506,0.316
11.272,0.00904,0.36726,0.75952
9.944,0.00909,0.29166000000000003,0.89908
31.503,0.011819999999999999,0.37637,0.76964
31.683,0.00835,0.16236,0.81962
34.026,0.00733,0.30643,0.7108
19.977,0.00443,0.33527999999999997,0.18918
20.593,0.00523,0.33586,1.3785800000000001
20.141,0.01088,0.47623,1.31172
7.594,0.01073,0.35290999999999995,1.34852
24.131,0.00927,0.25186,0.91326
34.597,0.00726,0.39488999999999996,0.50306
21.278,0.00659,0.34921,0.65656
23.481,0.00739,0.10644,0.75468
18.714,0.00655,0.7250700000000001,0.37634
9.115,0.00879,0.49068,0.90854
8.853,0.0078000000000000005,0.32045999999999997,0.7167600000000001
11.24,0.00423,0.44954,1.01662
34.897,0.0076500000000000005,0.26965,0.65118
36.1,0.00903,0.56204,0.59204
6.641,0.010860000000000002,0.15446,0.6445799999999999
28.24,0.00779,0.41058,0.39649999999999996
27.95,0.00647,0.41670999999999997,1.0587
31.821,0.0030499999999999998,0.42060000000000003,0.14706
6.543,0.00808,0.40343,0.49626
19.881,0.01275,0.28489000000000003,1.36978
13.977,0.008409999999999999,0.40237,0.9521200000000001
12.27,0.01038,0.11546,0.73504
35.639,0.008239999999999999,0.10710000000000001,0.9855800000000001
23.226,0.00931,0.42375999999999997,0.70732
25.304,0.00738,0.35406999999999994,0.54614
11.819,0.005679999999999999,0.5729,0.32202
21.355,0.00712,0.25099,0.97978
37.608,0.00469,0.25422,0.74922
27.715,0.00845,0.0013900000000000002,1.5483600000000002
12.333,0.008,0.13657,1.24962
16.939,0.00712,0.16888999999999998,0.10002000000000001
33.617,0.008,0.20245999999999997,1.09286
8.049,0.00835,0.15975,0.58392
35.431,0.00456,0.13515,0.53562
19.661,0.0046300000000000004,0.64991,0.544
24.965,0.00734,0.31701,0.3679
22.419,0.00815,0.32143,0.79196
5.307,0.0084,0.16988,1.08156
14.926,0.0077800000000000005,0.46241,0.55524
22.432,0.00494,0.19693000000000002,0.24082
18.803,0.00687,0.28327,0.58984
19.514,0.0019500000000000001,0.25737,0.34556
6.91,0.0008699999999999999,0.24707,1.16964
15.135,0.00645,0.08179,0.4673
5.492,0.0059499999999999996,0.20937999999999998,0.5735399999999999
25.717,0.009399999999999999,0.32401,0.34244
9.805,0.0068000000000000005,0.52849,0.41728000000000004
8.434,0.00846,0.26559,0.74908
37.442,0.00959,0.15264,0.3839
5.305,0.00863,0.38024,0.9168600000000001
13.335,0.00788,0.57082,0.32332
12.228,0.01047,0.56058,0.2541
32.558,0.00565,0.37823,1.07596
20.745,0.009439999999999999,0.48637,0.81068
21.189,0.0077,0.16768999999999998,0.57178
19.05,0.01113,0.36149000000000003,0.50006
17.444,0.0125,0.26256,1.4594999999999998
16.604,0.00645,0.35678,0.7330599999999999
12.033,0.0069099999999999995,0.18569,0.9172
35.7,0.00992,0.35564999999999997,0.86836
24.853,0.00724,0.17742000000000002,0.91886
12.306,0.00792,0.36019,0.50034
25.959,0.011470000000000001,0.30335999999999996,0.93978
8.407,0.00839,0.17911000000000002,0.11988
32.313,0.008289999999999999,0.05852,1.4599000000000002
11.85,0.00524,0.18031,1.207
5.236,0.00461,0.19265999999999997,0.63304
33.397,0.00805,0.33992,1.12002
17.038,0.00423,0.15338,1.03958
29.642,0.00987,0.60566,0.9790399999999999
14.441,0.01107,0.35619999999999996,0.5073799999999999
29.796,0.00715,0.24697,0.85328
11.146,0.00803,0.10143,0.55546
9.937,0.00989,0.18241,0.45088
7.081,0.0074399999999999996,0.37289,0.9611799999999999
6.631,0.00634,0.47923000000000004,0.6296200000000001
21.269,0.01192,0.35655000000000003,0.59704
32.369,0.00759,0.27629000000000004,0.91644
5.678,0.00614,0.41015999999999997,0.80692
21.742,0.00551,0.08666,0.75882
27.842,0.01444,0.21754,0.56336
31.237,0.00749,0.26858,1.0904800000000001
23.85,0.01497,0.33809,1.15922
17.171,0.011000000000000001,0.23420000000000002,0.6126400000000001
11.649,0.00644,0.36734,0.95666
25.58,0.005350000000000001,0.34008000000000005,0.23036
13.617,0.00409,0.18292000000000003,0.8019
12.295,0.01275,0.31058,0.45652000000000004
31.055,0.0077,0.1699,0.35369999999999996
5.341,0.00701,0.4264,0.81206
33.611,0.008199999999999999,0.20137,0.6659999999999999
32.02,0.01087,0.14798999999999998,0.72528
21.979,0.0051400000000000005,0.34954,0.24789999999999998
7.245,0.00526,0.49505000000000005,1.02668
11.219,0.00528,0.33893999999999996,0.17998
30.612,0.00919,0.43311,0.35357999999999995
31.766,0.00506,0.53594,0.7269
36.785,0.00958,0.33837000000000006,0.96152
5.078,0.01054,0.30496,0.29862
9.764,0.01149,0.48784,1.47326
34.182,0.01229,0.31308,0.40678
10.77,0.0079,0.61872,1.0739
30.309,0.010740000000000001,0.09766,0.54818
14.64,0.00166,0.46005,0.5798599999999999
34.675,0.00882,0.31033,0.97622
24.127,0.01201,0.35851999999999995,0.82196
26.463,0.00919,0.36963999999999997,0.65022
26.466,0.008159999999999999,0.19405999999999998,0.92988
23.962,0.00683,0.32877,0.26982
33.253,0.00922,0.37750999999999996,0.9388599999999999
11.257,0.0070999999999999995,0.30030999999999997,0.746
9.677,0.008289999999999999,0.0786,1.3003
36.919,0.00569,0.30606,0.1524
24.919,0.010960000000000001,0.18683,0.51256
5.192,0.0102,0.38838,0.4233
10.883,0.0023499999999999997,0.37436,0.57804
11.947,0.00887,0.17736999999999997,1.0269199999999998
19.245,0.00705,0.15686,0.35556
23.582,0.0123,0.28638,0.98178
5.724,0.00329,0.34739,1.75314
24.657,0.00745,0.29491,1.0929
16.974,0.01002,0.03755,0.5496800000000001
6.818,0.00636,0.39509,1.127
17.339,0.00869,0.22487,1.0662399999999999
24.555,0.00989,0.45488,0.61322
30.928,0.00997,0.53351,0.4622
34.839,0.00867,0.37798000000000004,0.82062
8.952,0.00547,0.08545,0.67946
31.935,0.00754,0.37573,1.2167000000000001
12.762,0.00788,0.59224,0.9695
32.492,0.00804,0.35457,0.59956
29.626,0.00486,0.3998,0.7553
28.738,0.00672,0.3978,1.39058
14.262,0.006790000000000001,0.33756,0.7966599999999999
36.676,0.01298,0.33845,0.24698
31.753,0.00633,0.43943,0.8307800000000001
29.396,0.00731,0.38779,0.48741999999999996
12.039,0.013009999999999999,0.41603999999999997,0.8709399999999999
34.67,0.0096,0.15829000000000001,0.96602
12.696,0.0027700000000000003,0.43040999999999996,0.95856
8.402,0.0073,0.53909,1.16638
37.051,0.010669999999999999,0.42434,0.62166
36.646,0.008579999999999999,0.23525,0.9144199999999999
19.437,0.01225,0.67456,0.83072
15.153,0.00627,0.48227,1.06394
21.29,0.01179,0.38663,1.60994
34.543,0.01131,0.34185000000000004,1.08772
21.233,0.0074,0.28550000000000003,0.43162
12.636,0.01075,0.37473,0.8254
12.058,0.00705,0.42912,0.7328600000000001
18.762,0.00229,0.47812,0.7175400000000001
28.539,0.010209999999999999,0.34631999999999996,1.0288
33.902,0.00975,0.38482999999999995,0.5968399999999999
24.91,0.008579999999999999,0.36666,0.89312
28.001,0.00681,0.3247,0.5536
34.251,0.01176,0.18642,1.00794
9.647,0.0038900000000000002,0.48979999999999996,1.2156799999999999
15.641,0.00828,0.08746000000000001,0.27012
5.263,0.0111,0.5088,1.00454
9.211,0.0070599999999999994,0.01774,0.45966
8.407,0.0054800000000000005,0.42849,1.02562
35.609,0.00997,0.46572,0.53798
11.359,0.006500000000000001,0.31722,0.49091999999999997
12.271,0.00928,0.42427,1.03522
26.142,0.00856,0.37762999999999997,0.8061
5.276,0.00863,0.29047999999999996,0.6200800000000001
23.407,0.006730000000000001,0.30032,0.36328000000000005
33.793,0.00928,0.20251999999999998,0.68818
12.761,0.011080000000000001,0.32293999999999995,1.0153
23.709,0.00732,0.16806000000000001,0.1356
26.368,0.00561,0.42957999999999996,1.2938999999999998
10.144,0.01047,0.05006,0.7685
6.91,0.00946,0.27167,0.09322
7.602,0.00529,0.40143999999999996,0.44464
22.141,0.00718,0.08657999999999999,1.21916
23.848,0.00871,0.38996000000000003,0.73638
6.65,0.01077,0.33000999999999997,0.91886
31.294,0.009340000000000001,0.35786999999999997,0.9145
5.261,0.008020000000000001,0.36644,0.37822
7.467,0.005639999999999999,0.6015,0.39764000000000005
13.297,0.0045000000000000005,0.33578,0.63028
21.351,0.00385,0.03864,1.04464
7.831,0.00331,0.51172,0.47165999999999997
10.348,0.01122,0.34278,0.46744
12.061,0.011009999999999999,0.04394,0.25367999999999996
34.501,0.00906,0.24294000000000002,0.8606199999999999
30.366,0.01109,0.05197,0.49532
36.511,0.00855,0.17995999999999998,0.44128
16.821,0.01004,0.21617999999999998,0.8277
16.061,0.00784,0.38012999999999997,1.11944
26.085,0.007209999999999999,0.26968,0.71636
7.356,0.008539999999999999,0.07058,0.53852
7.575,0.00974,0.32744,0.9879399999999999
15.2,0.0092,0.19047999999999998,1.13236
12.655,0.00814,0.5633,1.00124
32.089,0.0054600000000000004,0.3882,1.24668
34.304,0.00893,0.21285,0.70768
18.776,0.00982,0.42825,0.64646
6.678,0.00792,0.13480999999999999,0.81494
10.838,0.00732,0.48859,0.18564
28.22,0.005620000000000001,0.35524,0.52758
31.933,0.008960000000000001,0.35172,0.8770399999999999
36.827,0.013839999999999998,0.48433,0.84162
7.35,0.00987,0.35979,1.1211
24.661,0.0051,0.33704,0.57162
8.049,0.00836,0.31356,1.21808
14.528,0.012589999999999999,0.31734,0.9573
8.757,0.00827,0.24841000000000002,1.12934
35.914,0.00504,0.33305,0.6870999999999999
29.277,0.01057,0.51296,0.59724
22.748,0.00971,0.31859000000000004,1.3381800000000001
31.517,0.0078000000000000005,0.133,0.63264
36.853,0.0068000000000000005,0.31051,0.47932
37.16,0.01047,0.27899999999999997,1.06614
15.896,0.01048,0.36941,0.57922
18.08,0.010280000000000001,0.58145,1.12266
36.405,0.012490000000000001,0.33856,0.3086
31.124,0.00297,0.25579999999999997,0.99606
23.938,0.008110000000000001,0.40697000000000005,1.1562000000000001
34.296,0.011970000000000001,0.431,0.97654
29.08,0.01019,0.35072000000000003,0.92606
25.395,0.0059499999999999996,0.21683,1.18356
11.987,0.00955,0.39235,0.3193
15.359,0.010780000000000001,0.28553,1.18372
8.116,0.0057399999999999994,0.35302999999999995,0.84524
18.898,0.00849,0.36473999999999995,0.75786
6.172,0.008579999999999999,0.28131,0.9258799999999999
20.951,0.00492,0.391,1.10358
14.827,0.009389999999999999,0.35951,0.46326
36.247,0.00617,0.2563,0.94518
26.55,0.008369999999999999,0.36402,1.52984
23.471,0.01113,0.21193,0.76032
28.481,0.00903,0.41284999999999994,0.7857599999999999
33.125,0.00672,0.54482,0.90212
26.313,0.01022,0.5592900000000001,1.37194
32.756,0.0047799999999999995,0.36141,0.11630000000000001
7.163,0.01019,0.40444,1.3868
35.533,0.01149,0.23936,0.7528
13.35,0.010549999999999999,0.39603,0.7021200000000001
14.846,0.00333,0.44419,1.1096
19.68,0.01022,0.26161,1.17886
20.837,0.00728,0.32625,1.171
8.813,0.0049,0.30229,0.64116
36.467,0.0027400000000000002,0.53078,0.30896
37.051,0.00869,0.33059,1.1251
15.216,0.00298,0.14404999999999998,0.6847799999999999
18.06,0.009519999999999999,0.28193,0.758
34.212,0.00832,0.34458,1.18822
18.725,0.011479999999999999,0.43039,1.349
6.014,0.008110000000000001,0.44932,0.28332
30.265,0.00626,0.29454,1.2175799999999999
11.485,0.01353,0.475,1.48056
18.82,0.00993,0.47502,0.52258
8.642,0.00844,0.27857,1.05056
15.211,0.01018,0.55523,0.85066
14.244,0.00722,0.62365,0.9013800000000001
35.102,0.00791,0.28522,1.2946
21.342,0.012270000000000001,0.21931,0.5487
22.302,0.00864,0.2899,0.46474
22.93,0.007890000000000001,0.34548,0.78486
36.659,0.00796,0.14696,0.33896
36.815,0.006860000000000001,0.41264,0.45796
8.299,0.010620000000000001,0.20095,0.7980800000000001
6.962,0.009729999999999999,0.28723,1.1986400000000001
16.519,0.00971,0.16821999999999998,0.9360200000000001
11.022,0.00438,0.29823,1.14286
8.796,0.0069,0.36427,0.91684
17.48,0.006540000000000001,0.4313,1.2476
20.629,0.0069,0.17179,1.1061400000000001
24.352,0.00979,0.19725,0.78596
26.69,0.01236,0.42456000000000005,0.77026
22.081,0.01023,0.09480000000000001,0.95286
17.056,0.00519,0.27695000000000003,0.7230800000000001
5.549,0.01222,0.19039,0.22194
15.084,0.00803,0.09791,1.09948
32.671,0.006959999999999999,0.06570000000000001,1.3714199999999999
17.302,0.00592,0.12658,0.98194
36.946,0.00873,0.22870000000000001,1.4284800000000002
29.171,0.00788,0.37674,0.22476
15.817,0.00959,0.28454,0.32648000000000005
26.473,0.010320000000000001,0.24911999999999998,0.63014
28.426,0.009170000000000001,0.29983,0.8333799999999999
28.175,0.00893,0.55649,0.90752
31.133,0.00613,0.33059,0.5107200000000001
17.757,0.009170000000000001,0.38128999999999996,0.56516
30.589,0.00772,0.02946,1.08308
32.243,0.008579999999999999,0.27131,1.03464
37.181,0.00502,0.50753,1.08572
33.959,0.00451,0.03796,1.11008
20.094,0.00658,0.09227,1.11616
32.169,0.00773,0.39082,0.0596
20.073,0.00545,0.21259,0.6250800000000001
30.952,0.00985,0.44667999999999997,0.8585200000000001
35.914,0.010169999999999998,0.13321,0.61796
22.881,0.012960000000000001,0.34735999999999995,0.40908
16.887,0.0077,0.13735,1.46482
35.781,0.00779,0.24015,1.0007
27.615,0.00941,0.22142,0.9534999999999999
28.717,0.0088,0.51261,1.02514
13.119,0.00709,0.2253,1.50802
18.718,0.00986,0.48392,0.26006
12.566,0.00454,0.31836,0.51396
8.822,0.00927,0.33988999999999997,0.48210000000000003
32.242,0.00641,0.19824000000000003,1.0455800000000002
5.79,0.00994,0.35502,0.08884
13.9,0.00701,0.2841,0.50144
17.555,0.01109,0.37252,0.9656600000000001
8.517,0.00881,0.45872999999999997,0.8062999999999999
33.002,0.00681,0.25599,0.90436
13.516,0.012350000000000002,0.43489,0.72
23.44,0.00898,0.17312000000000002,0.042519999999999995
20.744,0.00899,0.13906000000000002,0.8480200000000001
30.024,0.00623,0.22579999999999997,1.53904
18.148,0.0074199999999999995,0.31244,1.12032
12.405,0.00714,0.2161,0.44864
29.343,0.00681,0.21727,0.47979999999999995
20.918,0.00594,0.30186,0.95702
19.208,0.0063,0.27671,1.0137399999999999
25.729,0.00688,0.16388999999999998,1.12316
31.945,0.00612,0.04777,0.4499
23.781,0.01011,0.29389,0.8226
24.182,0.00473,0.12679,0.8065399999999999
25.289,0.01402,0.40502000000000005,0.28644
25.09,0.00787,0.30289,1.21728
7.424,0.005350000000000001,0.22371,1.44862
13.092,0.01236,0.25383,1.11334
32.378,0.00863,0.28704999999999997,0.8122199999999999
34.736,0.00832,0.21746,1.29886
35.405,0.00387,0.20849,1.43836
20.687,0.008110000000000001,0.37254,1.1047799999999999
37.087,0.00609,0.32354999999999995,0.7606
37.395,0.00768,0.20906,0.9045000000000001
10.647,0.00857,0.22363,0.6365
36.045,0.00774,0.54019,0.69092
31.646,0.00963,0.32555,0.89426
34.05,0.00422,0.41284999999999994,0.7476999999999999
15.936,0.01093,0.3146,0.99908
8.542,0.0066500000000000005,0.34191000000000005,0.804
8.429,0.008060000000000001,0.52554,1.02792
29.214,0.01016,0.53062,0.35118000000000005
12.201,0.00555,0.39214,0.8097
30.184,0.00821,0.0023599999999999997,1.01684
14.231,0.006750000000000001,0.12663,0.22454000000000002
19.087,0.0076500000000000005,0.45004,1.06088
8.454,0.00435,0.23024999999999998,0.06026
8.592,0.00968,0.47908,0.32136000000000003
10.579,0.0098,0.33562,0.73246
